1	0.0	4000	4000
2	0.0	4000	4000
3	0.0	4000	4000
4	0.0	4000	4000
5	0.0	4000	4000
6	0.0	4000	4000
7	0.0	4000	4000
8	0.0	4000	4000
9	0.0	4000	4000
10	0.0	4000	4000
11	265.9	4000	3760
12	243.8	4000	3778
13	225.0	4000	3778
14	208.9	4000	3778
15	195.0	4000	3778
16	182.8	4000	3778
17	172.1	4000	3778
18	162.5	4000	3796
19	153.9	4000	3796
20	146.2	4000	3796
21	139.3	4000	3796
22	133.0	4000	3796
23	127.2	4000	3796
24	243.8	4000	3574
25	234.0	4000	3574
26	225.0	4000	3574
27	216.7	4000	3574
28	208.9	4000	3574
29	201.7	4000	3574
30	195.0	4000	3592
31	188.7	4000	3592
32	182.8	4000	3592
33	177.3	4000	3592
34	172.1	4000	3592
35	167.1	4000	3592
36	162.5	4000	3610
37	237.2	4000	3370
38	230.9	4000	3370
39	225.0	4000	3370
40	219.4	4000	3370
41	214.0	4000	3370
42	208.9	4000	3388
43	204.1	4000	3388
44	199.4	4000	3388
45	195.0	4000	3388
46	190.8	4000	3388
47	186.7	4000	3388
48	182.8	4000	3406
49	179.1	4000	3406
50	234.0	4000	3166
51	229.4	4000	3166
52	225.0	4000	3166
53	220.8	4000	3166
54	216.7	4000	3184
55	212.7	4000	3184
56	208.9	4000	3184
57	205.3	4000	3184
58	201.7	4000	3184
59	198.3	4000	3184
60	195.0	4000	3202
61	191.8	4000	3202
62	188.7	4000	3202
63	232.1	4000	2962
64	228.5	4000	2962
65	225.0	4000	2962
66	221.6	4000	2980
67	218.3	4000	2980
68	215.1	4000	2980
69	212.0	4000	2980
70	208.9	4000	2980
71	206.0	4000	2980
72	203.1	4000	2998
73	200.3	4000	2998
74	197.6	4000	2998
75	195.0	4000	2998
76	230.9	4000	2758
77	227.9	4000	2758
78	225.0	4000	2776
79	222.2	4000	2776
80	219.4	4000	2776
81	216.7	4000	2776
82	214.0	4000	2776
83	211.4	4000	2776
84	208.9	4000	2794
85	206.5	4000	2794
86	204.1	4000	2794
87	201.7	4000	2794
88	199.4	4000	2794
89	230.1	4000	2554
90	227.5	4000	2572
91	225.0	4000	2572
92	222.6	4000	2572
93	220.2	4000	2572
94	217.8	4000	2572
95	215.5	4000	2572
96	213.3	4000	2590
97	211.1	4000	2590
98	208.9	4000	2590
99	206.8	4000	2590
100	204.8	4000	2590
101	202.7	4000	2590
102	229.4	4000	2368
103	227.2	4000	2368
104	225.0	4000	2368
105	222.9	4000	2368
106	220.8	4000	2368
107	218.7	4000	2368
108	216.7	4000	2386
109	214.7	4000	2386
110	212.7	4000	2386
111	210.8	4000	2386
112	208.9	4000	2386
113	207.1	4000	2386
114	205.3	4000	2404
115	228.9	4000	2164
116	226.9	4000	2164
117	225.0	4000	2164
118	223.1	4000	2164
119	221.2	4000	2164
120	219.4	4000	2182
121	217.6	4000	2182
122	215.8	4000	2182
123	214.0	4000	2182
124	212.3	4000	2182
125	210.6	4000	2182
126	208.9	4000	2200
127	207.3	4000	2200
128	228.5	4000	1960
129	226.7	4000	1960
130	225.0	4000	1960
131	223.3	4000	1960
132	221.6	4000	1978
133	219.9	4000	1978
134	218.3	4000	1978
135	216.7	4000	1978
136	215.1	4000	1978
137	213.5	4000	1978
138	212.0	4000	1996
139	210.4	4000	1996
140	208.9	4000	1996
141	228.2	4000	1756
142	226.6	4000	1756
143	225.0	4000	1756
144	223.4	4000	1774
145	221.9	4000	1774
146	220.4	4000	1774
147	218.9	4000	1774
148	217.4	4000	1774
149	215.9	4000	1774
150	214.5	4000	1792
151	213.1	4000	1792
152	211.7	4000	1792
153	210.3	4000	1792
154	227.9	4000	1552
155	226.5	4000	1552
156	225.0	4000	1570
157	223.6	4000	1570
158	222.2	4000	1570
159	220.8	4000	1570
160	219.4	4000	1570
161	218.0	4000	1570
162	216.7	4000	1588
163	215.3	4000	1588
164	214.0	4000	1588
165	212.7	4000	1588
166	211.4	4000	1588
167	227.7	4000	1348
168	226.3	4000	1366
169	225.0	4000	1366
170	223.7	4000	1366
171	222.4	4000	1366
172	221.1	4000	1366
173	219.8	4000	1366
174	218.5	4000	1384
175	217.3	4000	1384
176	216.1	4000	1384
177	214.8	4000	1384
178	213.6	4000	1384
179	212.4	4000	1384
180	227.5	4000	1162
181	226.2	4000	1162
182	225.0	4000	1162
183	223.8	4000	1162
184	222.6	4000	1162
185	221.4	4000	1162
186	220.2	4000	1180
187	219.0	4000	1180
188	217.8	4000	1180
189	216.7	4000	1180
190	215.5	4000	1180
191	214.4	4000	1180
192	213.3	4000	1198
193	227.3	4000	958
194	226.2	4000	958
195	225.0	4000	958
196	223.9	4000	958
197	222.7	4000	958
198	221.6	4000	976
199	220.5	4000	976
200	219.4	4000	976
201	218.3	4000	976
202	217.2	4000	976
203	216.1	4000	976
204	215.1	4000	994
205	214.0	4000	994
206	227.2	4000	754
207	226.1	4000	754
208	225.0	4000	754
209	223.9	4000	754
210	222.9	4000	772
211	221.8	4000	772
212	220.8	4000	772
213	219.7	4000	772
214	218.7	4000	772
215	217.7	4000	772
216	216.7	4000	790
217	215.7	4000	790
218	214.7	4000	790
219	227.1	4000	550
220	226.0	4000	550
221	225.0	4000	550
222	224.0	4000	568
223	223.0	4000	568
224	222.0	4000	568
225	221.0	4000	568
226	220.0	4000	568
227	219.1	4000	568
228	218.1	4000	586
229	217.1	4000	586
230	216.2	4000	586
231	215.3	4000	586
232	226.9	4000	346
233	226.0	4000	346
234	225.0	4000	364
235	224.0	4000	364
236	223.1	4000	364
237	222.2	4000	364
238	221.2	4000	364
239	220.3	4000	364
240	219.4	4000	402
241	218.5	4000	402
242	217.6	4000	402
243	216.7	4000	402
244	215.8	4000	402
245	214.9	4000	402
246	214.0	4000	420
247	213.2	4000	420
248	212.3	4000	420
249	211.4	4000	420
250	222.3	4000	180
251	221.4	4000	180
252	220.5	4000	198
253	219.7	4000	198
254	218.8	4000	198
255	217.9	4000	198
256	217.1	4000	198
257	216.2	4000	198
258	215.4	4000	236
259	214.6	4000	236
260	213.8	4000	236
261	212.9	4000	236
262	212.1	4000	236
263	211.3	4000	236
264	210.5	4000	274
265	209.7	4000	274
266	208.9	4000	274
267	208.1	4000	274
268	207.4	4000	274
269	206.6	4000	274
270	205.8	4000	312
271	205.1	4000	312
272	204.3	4000	312
273	203.6	4000	312
274	202.8	4000	312
275	202.1	4000	312
276	201.4	4000	350
277	200.6	4000	350
278	199.9	4000	350
279	199.2	4000	350
280	198.5	4000	350
281	197.8	4000	350
282	197.1	4000	388
283	196.4	4000	388
284	195.7	4000	388
285	195.0	4000	388
286	194.3	4000	388
287	193.6	4000	388
288	193.0	4000	426
289	192.3	4000	426
290	191.6	4000	426
291	191.0	4000	426
292	190.3	4000	426
293	189.7	4000	426
294	189.0	4000	444
295	188.4	4000	444
296	187.8	4000	444
297	187.1	4000	444
298	196.3	4000	204
299	195.7	4000	204
300	195.0	4000	222
301	194.4	4000	222
302	193.7	4000	222
303	193.1	4000	222
304	192.4	4000	222
305	191.8	4000	222
306	191.2	4000	260
307	190.6	4000	260
308	189.9	4000	260
309	189.3	4000	260
310	188.7	4000	260
311	188.1	4000	260
312	187.5	4000	298
313	186.9	4000	298
314	186.3	4000	298
315	185.7	4000	298
316	185.1	4000	298
317	184.5	4000	298
318	184.0	4000	336
319	183.4	4000	336
320	182.8	4000	336
321	182.2	4000	336
322	181.7	4000	336
323	181.1	4000	336
324	180.6	4000	374
325	180.0	4000	374
326	179.4	4000	374
327	178.9	4000	374
328	178.4	4000	374
329	177.8	4000	374
330	177.3	4000	412
331	176.7	4000	412
332	176.2	4000	412
333	175.7	4000	412
334	175.1	4000	412
335	174.6	4000	412
336	174.1	4000	430
337	173.6	4000	430
338	173.1	4000	430
339	172.6	4000	430
340	180.7	4000	190
341	180.1	4000	190
342	179.6	4000	208
343	179.1	4000	208
344	178.6	4000	208
345	178.0	4000	208
346	177.5	4000	208
347	177.0	4000	208
348	176.5	4000	246
349	176.0	4000	246
350	175.5	4000	246
351	175.0	4000	246
352	174.5	4000	246
353	174.0	4000	246
354	173.5	4000	284
355	173.0	4000	284
356	172.5	4000	284
357	172.1	4000	284
358	171.6	4000	284
359	171.1	4000	284
360	170.6	4000	322
361	170.2	4000	322
362	169.7	4000	322
363	169.2	4000	322
364	168.8	4000	322
365	168.3	4000	322
366	167.8	4000	360
367	167.4	4000	360
368	166.9	4000	360
369	166.5	4000	360
370	166.0	4000	360
371	165.6	4000	360
372	165.1	4000	398
373	164.7	4000	398
374	164.2	4000	398
375	163.8	4000	398
376	163.4	4000	398
377	162.9	4000	398
378	162.5	4000	436
379	162.1	4000	436
380	161.6	4000	436
381	161.2	4000	436
382	160.8	4000	436
383	160.4	4000	436
384	160.0	4000	454
385	159.5	4000	454
386	159.1	4000	454
387	158.7	4000	454
388	165.9	4000	214
389	165.4	4000	214
390	165.0	4000	232
391	164.6	4000	232
392	164.2	4000	232
393	163.7	4000	232
394	163.3	4000	232
395	162.9	4000	232
396	162.5	4000	270
397	162.1	4000	270
398	161.7	4000	270
399	161.3	4000	270
400	160.9	4000	270
401	160.5	4000	270
402	160.1	4000	308
403	159.7	4000	308
404	159.3	4000	308
405	158.9	4000	308
406	158.5	4000	308
407	158.1	4000	308
408	157.7	4000	346
409	157.3	4000	346
410	157.0	4000	346
