1	0.0	4000	4000
2	0.0	4000	4000
3	0.0	4000	4000
4	0.0	4000	4000
5	0.0	4000	4000
6	0.0	4000	4000
7	0.0	4000	4000
8	0.0	4000	4000
9	0.0	4000	4000
10	0.0	4000	4000
11	0.0	4000	4000
12	4.6	4000	4000
13	4.2	4000	4000
14	3.9	4000	4000
15	3.7	4000	4000
16	3.4	4000	3702.5
17	3.2	4000	3702.5
18	14.1	4000	3720.5
19	13.3	4000	3720.5
20	12.7	4000	3720.5
21	12.0	4000	3720.5
22	11.5	4000	3720.5
23	11.0	4000	3438.3
24	49.4	4000	3456.3
25	47.4	4000	3456.3
26	45.6	4000	3456.3
27	43.9	4000	3456.3
28	42.4	4000	3456.3
29	40.9	4000	3456.3
30	70.6	4000	3494.3
31	68.4	4000	3494.3
32	66.2	4000	3494.3
33	64.2	4000	3494.3
34	62.3	4000	3494.3
35	60.5	4000	3494.3
36	64.4	4000	3512.3
37	62.6	4000	3512.3
38	61.0	4000	3512.3
39	59.4	4000	3230.1
40	57.9	4000	3230.1
41	56.5	4000	3230.1
42	77.4	4000	3248.1
43	75.6	4000	3248.1
44	73.9	4000	3248.1
45	72.2	4000	3248.1
46	70.7	4000	3248.1
47	69.1	4000	3248.1
48	87.1	4000	3286.1
49	85.4	4000	3286.1
50	83.7	4000	3286.1
51	82.0	4000	3286.1
52	80.4	4000	3286.1
53	78.9	4000	3286.1
54	81.1	4000	3304.1
55	79.7	4000	3021.9
56	78.2	4000	3021.9
57	76.9	4000	3021.9
58	75.5	4000	3021.9
59	74.3	4000	3021.9
60	88.6	4000	3059.9
61	87.1	4000	3059.9
62	85.7	4000	3059.9
63	84.3	4000	3059.9
64	83.0	4000	3059.9
65	81.8	4000	3059.9
66	94.7	4000	3097.9
67	93.2	4000	3097.9
68	91.9	4000	3097.9
69	90.5	4000	3097.9
70	89.2	4000	3097.9
71	88.0	4000	2815.7
72	99.7	4000	2833.7
73	98.4	4000	2833.7
74	97.0	4000	2833.7
75	95.7	4000	2833.7
76	94.5	4000	2833.7
77	93.2	4000	2833.7
78	104.0	4000	2871.7
79	102.7	4000	2871.7
80	101.4	4000	2871.7
81	100.2	4000	2871.7
82	98.9	4000	2871.7
83	97.7	4000	2574.2
84	98.9	4000	2592.2
85	97.8	4000	2592.2
86	96.6	4000	2592.2
87	95.5	4000	2592.2
88	94.4	4000	2592.2
89	93.4	4000	2592.2
90	94.5	4000	2328
91	93.5	4000	2328
92	92.5	4000	2328
93	91.5	4000	2328
94	90.5	4000	2328
95	89.6	4000	2328
96	98.4	4000	2366
97	97.3	4000	2366
98	96.3	4000	2366
99	95.4	4000	2366
100	94.4	4000	2366
101	93.5	4000	2366
102	101.7	4000	2404
103	100.7	4000	2404
104	99.8	4000	2404
105	98.8	4000	2404
106	97.9	4000	2121.8
107	97.0	4000	2121.8
108	104.7	4000	2139.8
109	103.7	4000	2139.8
110	102.8	4000	2139.8
111	101.9	4000	2139.8
112	101.0	4000	2139.8
113	100.1	4000	2139.8
114	107.4	4000	2177.8
115	106.4	4000	2177.8
116	105.5	4000	2177.8
117	104.6	4000	2177.8
118	103.7	4000	2177.8
119	102.9	4000	2177.8
120	103.7	4000	2195.8
121	102.8	4000	2195.8
122	102.0	4000	1913.6
123	101.1	4000	1913.6
124	100.3	4000	1913.6
125	99.5	4000	1913.6
126	106.1	4000	1951.6
127	105.3	4000	1951.6
128	104.5	4000	1951.6
129	103.7	4000	1951.6
130	102.9	4000	1951.6
131	102.1	4000	1951.6
132	108.4	4000	1989.6
133	107.6	4000	1989.6
134	106.8	4000	1989.6
135	106.0	4000	1989.6
136	105.2	4000	1989.6
137	104.4	4000	1989.6
138	105.1	4000	1725.4
139	104.3	4000	1725.4
140	103.6	4000	1725.4
141	102.9	4000	1725.4
142	102.1	4000	1725.4
143	101.4	4000	1725.4
144	107.2	4000	1763.4
145	106.5	4000	1763.4
146	105.7	4000	1763.4
147	105.0	4000	1763.4
148	104.3	4000	1763.4
149	103.6	4000	1465.9
150	109.1	4000	1483.9
151	108.4	4000	1483.9
152	107.7	4000	1483.9
153	107.0	4000	1483.9
154	106.3	4000	1483.9
155	105.6	4000	1483.9
156	106.2	4000	1219.7
157	105.5	4000	1219.7
158	104.9	4000	1219.7
159	104.2	4000	1219.7
160	103.5	4000	1219.7
161	102.9	4000	1219.7
162	108.0	4000	1257.7
163	107.4	4000	1257.7
164	106.7	4000	1257.7
165	106.1	4000	1257.7
166	105.4	4000	1257.7
167	104.8	4000	1257.7
168	109.7	4000	1295.7
169	109.1	4000	1295.7
170	108.4	4000	1295.7
171	107.8	4000	1295.7
172	107.2	4000	1013.5
173	106.5	4000	1013.5
174	111.3	4000	1031.5
175	110.7	4000	1031.5
176	110.0	4000	1031.5
177	109.4	4000	1031.5
178	108.8	4000	1031.5
179	108.2	4000	1031.5
180	112.8	4000	1069.5
181	112.1	4000	1069.5
182	111.5	4000	1069.5
183	110.9	4000	1069.5
184	110.3	4000	1069.5
185	109.7	4000	1069.5
186	110.2	4000	1087.5
187	109.6	4000	1087.5
188	109.0	4000	805.300000000001
189	108.4	4000	805.300000000001
190	107.9	4000	805.300000000001
191	107.3	4000	805.300000000001
192	111.3	4000	823.300000000001
193	110.8	4000	823.300000000001
194	110.2	4000	823.300000000001
195	109.6	4000	823.300000000001
196	109.1	4000	823.300000000001
197	108.5	4000	823.300000000001
198	112.4	4000	841.300000000001
199	111.8	4000	841.300000000001
200	111.3	4000	841.300000000001
201	110.7	4000	841.300000000001
202	110.2	4000	841.300000000001
203	109.6	4000	841.300000000001
204	110.1	4000	859.300000000001
205	109.5	4000	577.100000000001
206	109.0	4000	577.100000000001
207	108.5	4000	577.100000000001
208	107.9	4000	577.100000000001
209	107.4	4000	577.100000000001
210	111.4	4000	615.100000000001
211	110.8	4000	615.100000000001
212	110.3	4000	615.100000000001
213	109.8	4000	615.100000000001
214	109.3	4000	615.100000000001
215	108.8	4000	317.600000000001
216	112.6	4000	335.600000000001
217	112.1	4000	335.600000000001
218	111.5	4000	335.600000000001
219	111.0	4000	335.600000000001
220	110.5	4000	335.600000000001
221	110.0	4000	335.600000000001
222	110.4	4000	71.4000000000008
223	109.9	4000	71.4000000000008
224	109.4	4000	71.4000000000008
225	109.0	4000	71.4000000000008
226	108.5	4000	71.4000000000008
227	108.0	4000	71.4000000000008
228	111.6	4000	109.400000000001
229	111.1	4000	109.400000000001
230	110.6	4000	109.400000000001
231	110.2	4000	109.400000000001
232	109.7	4000	109.400000000001
233	109.2	4000	109.400000000001
234	112.7	4000	147.400000000001
235	112.3	4000	147.400000000001
236	111.8	4000	147.400000000001
237	111.3	4000	147.400000000001
238	110.8	4000	147.400000000001
239	110.4	4000	147.400000000001
240	110.7	4000	185.400000000001
241	110.3	4000	185.400000000001
242	109.8	4000	185.400000000001
243	109.4	4000	185.400000000001
244	108.9	4000	185.400000000001
245	108.5	4000	185.400000000001
246	108.8	4000	223.400000000001
247	108.4	4000	223.400000000001
248	108.0	4000	223.400000000001
249	107.5	4000	223.400000000001
250	107.1	4000	223.400000000001
251	106.7	4000	223.400000000001
252	107.0	4000	261.400000000001
253	106.6	4000	261.400000000001
254	106.2	4000	261.400000000001
255	105.8	4000	261.400000000001
256	105.4	4000	261.400000000001
257	105.0	4000	261.400000000001
258	105.3	4000	299.400000000001
259	104.9	4000	299.400000000001
260	104.5	4000	299.400000000001
261	104.1	4000	299.400000000001
262	103.7	4000	299.400000000001
263	103.3	4000	299.400000000001
264	103.7	4000	337.400000000001
265	103.3	4000	337.400000000001
266	102.9	4000	337.400000000001
267	102.5	4000	337.400000000001
268	102.1	4000	55.2000000000008
269	101.8	4000	55.2000000000008
270	104.8	4000	73.2000000000008
271	104.4	4000	73.2000000000008
272	104.1	4000	73.2000000000008
273	103.7	4000	73.2000000000008
274	103.3	4000	73.2000000000008
275	102.9	4000	73.2000000000008
276	105.9	4000	111.200000000001
277	105.5	4000	111.200000000001
278	105.2	4000	111.200000000001
279	104.8	4000	111.200000000001
280	104.4	4000	111.200000000001
281	104.0	4000	111.200000000001
282	103.9	4000	149.200000000001
283	103.5	4000	149.200000000001
284	103.1	4000	149.200000000001
285	102.8	4000	149.200000000001
286	102.4	4000	149.200000000001
287	102.1	4000	149.200000000001
288	101.9	4000	187.200000000001
289	101.5	4000	187.200000000001
290	101.2	4000	187.200000000001
291	100.8	4000	187.200000000001
292	100.5	4000	187.200000000001
293	100.2	4000	187.200000000001
294	100.0	4000	225.200000000001
295	99.7	4000	225.200000000001
296	99.3	4000	225.200000000001
297	99.0	4000	225.200000000001
298	98.7	4000	225.200000000001
299	98.3	4000	225.200000000001
300	98.2	4000	263.200000000001
301	97.9	4000	263.200000000001
302	97.5	4000	263.200000000001
303	97.2	4000	263.200000000001
304	96.9	4000	263.200000000001
305	96.6	4000	263.200000000001
306	96.4	4000	301.200000000001
307	96.1	4000	301.200000000001
308	95.8	4000	301.200000000001
309	95.5	4000	301.200000000001
310	95.2	4000	301.200000000001
311	94.9	4000	301.200000000001
312	94.8	4000	339.200000000001
313	94.5	4000	339.200000000001
314	94.2	4000	339.200000000001
315	93.9	4000	339.200000000001
316	93.6	4000	57.0000000000009
317	93.3	4000	57.0000000000009
318	95.5	4000	75.0000000000009
319	95.2	4000	75.0000000000009
320	94.9	4000	75.0000000000009
